ShopName,Quantity,CustomerName,Product,CustomerAddress
Shop1,212,"Nitelites Party Rental","Product 32","1799 Rosemary Way, MN"
Shop1,128,"Jay's Cabinet Company","Product 20","3901 Chester Ave. Apt. 3C, CT"
Shop1,930,"Mergenthaler Inc.","Product 19","1859 Green Bay Rd., VT"
Shop1,454,"Bako Delicatessen","Product 28","618 Sheriden rd., UT"
Shop1,3,"Truck-X Muffler Repair","Product 2","465 Stratford Rd., CA"
Shop1,719,"New Dehli Auto Exchange","Product 3","618 Sheriden rd., KY"
Shop1,369,"Shaggy's Grooming Services","Product 44","334 Lynn Terrace, OR"
Shop1,814,"North West Gas Co.","Product 49","3148 cottonwood Ct., AK"
Shop1,941,"Glenwood Credit Union","Product 10","3385 University Ave., HI"
Shop1,378,"BBQ Smith's Tex Mex","Product 35","1155 Ridgewood Drive, FL"
Shop1,186,"Childress Child Day Care","Product 43","367Bluebird Terr., WV"
Shop1,777,"Gordon & Son Brockerage Ltd.","Product 17","1912 Old Briar Lane #2, KY"
Shop1,710,"Toggle & Myerson Ltd","Product 35","581 Hill St. Apt. 234, WY"
Shop1,737,"Gordon & Son Brockerage Ltd.","Product 20","1912 Old Briar Lane #2, KY"
Shop1,765,"Garfield Appliance Service","Product 17","1535 Knollwood Drive, GA"
Shop1,329,"Childress Child Day Care","Product 47","367Bluebird Terr., WV"
Shop1,761,"Nyman Interior Design","Product 6","115 Judson Rd., OR"
Shop1,635,"Gourmet the Frog","Product 15","970 Vilas Circle, CA"
Shop1,839,"Caranisco Homes","Product 32","244 Briar Ln, ND"
Shop1,888,"Gordon & Son Brockerage Ltd.","Product 41","1912 Old Briar Lane #2, KY"
Shop1,577,"Vanity Town","Product 15","242 Ashland Ave., IN"
Shop1,244,"Parkway Auto Body","Product 47","1831 Beverly Place #9D, AK"
Shop1,624,"Doll House Rock","Product 15","54 Lakeview Terrace, NY"
Shop1,406,"Cutter Lawn Mower Repair","Product 8","965 Marion Place Apt. 65C, MT"
Shop1,44,"Dean Barnett Furniture Repair","Product 28","425 Lake Ave., WY"
Shop1,187,"janice Mann Accounting Service","Product 4","965 Marion Place Apt. 65C, NH"
Shop1,817,"Acme Chemical Supply","Product 42","201-C Frontage Rd., VT"
Shop1,762,"Keyth Contracting and Repair","Product 12","5518 Madison St., MA"
Shop1,681,"DBN Bank","Product 31","2936 Arlington Ave., ME"
Shop1,262,"Metro Appliance Service","Product 40","1245 Eastwood, CA"
Shop1,772,"Tub's Furniture Store","Product 35","788 Tennyson Ave., MI"
Shop1,802,"Pivot Point College","Product 41","1077 Court Ave., DC"
Shop1,811,"Truck-X Muffler Repair","Product 45","465 Stratford Rd., CA"
Shop1,148,"Jay's Cabinet Company","Product 18","3901 Chester Ave. Apt. 3C, CT"
Shop1,645,"Glenwood Credit Union","Product 41","3385 University Ave., HI"
Shop1,546,"Johnson, Erico & Co CPA's","Product 38",
Shop1,6,"Parties Galore Golf Course","Product 17","629 Kincaid Ave., CT"
Shop1,522,"Yale Remins Temp Agency","Product 16","2922 Twin Oaks Drive, TX"
Shop1,804,"Parties Galore Golf Course","Product 4","629 Kincaid Ave., CT"
Shop1,663,"Acme Chemical Supply","Product 20","201-C Frontage Rd., VT"
Shop1,661,"Acme Chemical Supply","Product 34","201-C Frontage Rd., VT"
Shop1,6,"Car Suite Cleaners","Product 10","218 Oakridge Ave., ID"
Shop1,184,"Truck-X Muffler Repair","Product 50","465 Stratford Rd., CA"
Shop1,417,"Garfield Appliance Service","Product 33","1535 Knollwood Drive, GA"
Shop1,197,"Resnick DDS","Product 41","917 Fairview Ave.  Apt. 982, GA"
Shop1,924,"Childress Child Day Care","Product 33","367Bluebird Terr., WV"
Shop1,261,"Parties Galore Golf Course","Product 41","629 Kincaid Ave., CT"
Shop1,214,"Parkway Auto Body","Product 10","1831 Beverly Place #9D, AK"
Shop1,883,"Facelift Kitchen and Bath","Product 49","1233 Arbor Rd., AK"
Shop1,835,"Eva Galler Galleries Inc.","Product 5","505 N. Frances St., NH"
Shop1,258,"American Deli Workers Union","Product 7","4522 N. Greenview Apt. 1B, AZ"
Shop1,922,"Vanity Town","Product 8","242 Ashland Ave., IN"
Shop1,928,"Pete's Auto Repair","Product 32","1550 Ridge Rd., TN"
Shop1,668,"Dean Barnett Furniture Repair","Product 4","425 Lake Ave., WY"
Shop1,919,"Green Bay Travel Services","Product 21","1679 McCraren, SC"
Shop1,900,"Highland Woods City Hall","Product 9","2644 Princeton Ln., MA"
Shop1,495,"Mail Boxes Et. Al.","Product 31","2112 Ravine Drive, WY"
Shop1,450,"Quad City Cleaning","Product 40","2600 Winsor Mall, OR"
Shop1,352,"Highland Heights Gift Shop","Product 9","872 Virginia Rd., LA"
Shop1,741,"Nirabi Auto Service","Product 50","14836 W. River Oaks Dr., AR"
Shop1,715,"Acturial Enterprises Ltd.","Product 40","3901 Chester Ave. Apt. 3C, FL"
Shop1,344,"Hibbard Road Suppliers","Product 33","1575 Oakwood Ave., WI"
Shop1,249,"Griffith Paving and Sealcoatin","Product 45","3344 Beachwood Ln., TX"
Shop1,705,"Doll House Rock","Product 47","54 Lakeview Terrace, NY"
Shop1,52,"Dean Barnett Furniture Repair","Product 4","425 Lake Ave., WY"
Shop1,119,"Glenwood Credit Union","Product 13","3385 University Ave., HI"
Shop1,76,"Quad City Cleaning","Product 35","2600 Winsor Mall, OR"
Shop1,137,"Glenwood Credit Union","Product 37","3385 University Ave., HI"
Shop1,858,"Dean Barnett Furniture Repair","Product 48","425 Lake Ave., WY"
Shop1,462,"Brand Y Creative Services","Product 6","10 Marquette Rd., DE"
Shop1,679,"Nitelites Party Rental","Product 5","1799 Rosemary Way, MN"
Shop1,91,"Green Bay Travel Services","Product 42","1679 McCraren, SC"
Shop1,989,"Green Bay Travel Services","Product 5","1679 McCraren, SC"
Shop1,20,"Childress Child Day Care","Product 26","367Bluebird Terr., WV"
Shop1,495,"Park District Of America","Product 8","456 Groverland Ave., ME"
Shop1,998,"Smith & Wesson Militia","Product 28","1270 Linden Ave., IN"
Shop1,837,"janice Mann Accounting Service","Product 49","965 Marion Place Apt. 65C, NH"
Shop1,451,"Bee Line Publishing","Product 29","3344 Beachwood Ln., AK"
Shop1,631,"Metro Appliance Service","Product 3","1245 Eastwood, CA"
Shop1,400,"Pete's Auto Repair","Product 29","1550 Ridge Rd., TN"
Shop1,238,"Car Suite Cleaners","Product 9","218 Oakridge Ave., ID"
Shop1,719,"Deer Lake Inn","Product 3","3901 Chester Ave. Apt. 3C, WY"
Shop1,693,"janice Mann Accounting Service","Product 35","965 Marion Place Apt. 65C, NH"
Shop1,412,"Acme Chemical Supply","Product 38","201-C Frontage Rd., VT"
Shop1,651,"BBQ Smith's Tex Mex","Product 13","1155 Ridgewood Drive, FL"
Shop1,381,"janice Mann Accounting Service","Product 13","965 Marion Place Apt. 65C, NH"
Shop1,892,"Green Bay Travel Services","Product 18","1679 McCraren, SC"
Shop1,141,"Glenn Oaks Office Supplies","Product 25","1831 Beverly Place #9D, NH"
Shop1,739,"Doerner's Awnings and Canopies","Product 5","1795 Lake Cook Rd., AR"
Shop1,777,"Kermit the Pet Shop","Product 35","1077 Court Ave., MN"
Shop1,296,"Facelift Kitchen and Bath","Product 40","1233 Arbor Rd., AK"
Shop1,875,"Parkway Auto Body","Product 20","1831 Beverly Place #9D, AK"
Shop1,401,"Yale Remins Temp Agency","Product 16","2922 Twin Oaks Drive, TX"
Shop1,500,"Lee Stairworks and Carpentry,","Product 6",
Shop1,549,"Highland Woods City Hall","Product 9","2644 Princeton Ln., MA"
Shop1,983,"Park District Of America","Product 46","456 Groverland Ave., ME"
Shop1,241,"Lambert & Locke Legal Services","Product 25","1077 Court Ave., AR"
Shop1,631,"Mergenthaler Inc.","Product 2","1859 Green Bay Rd., VT"
Shop1,39,"Doerner's Awnings and Canopies","Product 4","1795 Lake Cook Rd., AR"
Shop1,374,"janice Mann Accounting Service","Product 15","965 Marion Place Apt. 65C, NH"
Shop1,783,"Terrinni & Son Auto and Truck","Product 41","899 Harvard Ct, TX"
Shop1,725,"North West Gas Co.","Product 4","3148 cottonwood Ct., AK"
Shop1,240,"Quad City Cleaning","Product 25","2600 Winsor Mall, OR"
Shop1,403,"Lennox Air Pollution Control","Product 12","600 Central Ave, ND"
Shop1,562,"Cradle the Call","Product 32","42 Valley Rd., PA"
Shop1,695,"Schmidt Denists","Product 28","245 Oakridge Ave., VT"
Shop1,92,"Vanity Town","Product 2","242 Ashland Ave., IN"
Shop1,280,"Highland Heights Gift Shop","Product 23","872 Virginia Rd., LA"
Shop1,873,"Foy Aviation","Product 25","1679 McCraren, MA"
Shop1,193,"Green Bay Travel Services","Product 5","1679 McCraren, SC"
Shop1,731,"Yale Remins Temp Agency","Product 11","2922 Twin Oaks Drive, TX"
Shop1,658,"Lennox Air Pollution Control","Product 34","600 Central Ave, ND"
Shop1,444,"Childress Child Day Care","Product 37","367Bluebird Terr., WV"
Shop1,567,"Acturial Enterprises Ltd.","Product 48","3901 Chester Ave. Apt. 3C, FL"
Shop1,200,"Smith & Wesson Militia","Product 42","1270 Linden Ave., IN"
Shop1,484,"Yale Remins Temp Agency","Product 35","2922 Twin Oaks Drive, TX"
Shop1,905,"Peterson Roberts Carpentry","Product 10","2224 Sherman Rd., GA"
Shop1,473,"Bako Delicatessen","Product 44","618 Sheriden rd., UT"
Shop1,683,"Darcy Frame and Matting Servic","Product 48","12 Broadview Lane, TX"
Shop1,422,"Mergenthaler Inc.","Product 31","1859 Green Bay Rd., VT"
Shop1,113,"Griffith Paving and Sealcoatin","Product 5","3344 Beachwood Ln., TX"
Shop1,293,"Highland Woods City Hall","Product 19","2644 Princeton Ln., MA"
Shop1,48,"Glenwood Credit Union","Product 45","3385 University Ave., HI"
Shop1,611,"Glassman & Stone","Product 18","669 Kikaid, SD"
Shop1,882,"Childress Child Day Care","Product 8","367Bluebird Terr., WV"
Shop1,812,"Bee Line Publishing","Product 20","3344 Beachwood Ln., AK"
Shop1,939,"Jay's Cabinet Company","Product 7","3901 Chester Ave. Apt. 3C, CT"
Shop1,615,"Elle Hypnosis and Therapy Cent","Product 25","1450 Harding Ave., LA"
Shop1,31,"Nirabi Auto Service","Product 2","14836 W. River Oaks Dr., AR"
Shop1,197,"Nitelites Party Rental","Product 7","1799 Rosemary Way, MN"
Shop1,344,"Griffith Paving and Sealcoatin","Product 49","3344 Beachwood Ln., TX"
Shop1,838,"Hibbard Road Suppliers","Product 31","1575 Oakwood Ave., WI"
Shop1,419,"Glassman & Stone","Product 42","669 Kikaid, SD"
Shop2,643,"Acturial Enterprises Ltd.","Product 40","3901 Chester Ave. Apt. 3C, FL"
Shop2,449,"Cotton Thumb Ltd.","Product 22","4259 W. Lake Ave., VA"
Shop2,264,"Gordon & Son Brockerage Ltd.","Product 14","1912 Old Briar Lane #2, KY"
Shop2,743,"BBQ Smith's Tex Mex","Product 25","1155 Ridgewood Drive, FL"
Shop2,847,"Jay's Cabinet Company","Product 3","3901 Chester Ave. Apt. 3C, CT"
Shop2,363,"Darcy Frame and Matting Servic","Product 43","12 Broadview Lane, TX"
Shop2,322,"Trapezoid Studios","Product 20","3150 Skokie Valley Rd., KS"
Shop2,426,"Terrinni & Son Auto and Truck","Product 30","899 Harvard Ct, TX"
Shop2,688,"Acme Chemical Supply","Product 10","201-C Frontage Rd., VT"
Shop2,299,"Elle Hypnosis and Therapy Cent","Product 29","1450 Harding Ave., LA"
Shop2,720,"Mergenthaler Inc.","Product 8","1859 Green Bay Rd., VT"
Shop2,212,"Nyman Interior Design","Product 25","115 Judson Rd., OR"
Shop2,833,"Smith & Wesson Militia","Product 31","1270 Linden Ave., IN"
Shop2,24,"Pete's Auto Repair","Product 14","1550 Ridge Rd., TN"
Shop2,319,"Toggle & Myerson Ltd","Product 9","581 Hill St. Apt. 234, WY"
Shop2,384,"Glenwood Credit Union","Product 12","3385 University Ave., HI"
Shop2,376,"Foy Aviation","Product 20","1679 McCraren, MA"
Shop2,264,"Yale Remins Temp Agency","Product 44","2922 Twin Oaks Drive, TX"
Shop2,504,"Keyth Contracting and Repair","Product 9","5518 Madison St., MA"
Shop2,724,"Terrinni & Son Auto and Truck","Product 41","899 Harvard Ct, TX"
Shop2,470,"Crossroads Construction, Inc.","Product 47",
Shop2,351,"janice Mann Accounting Service","Product 33","965 Marion Place Apt. 65C, NH"
Shop2,135,"Parkway Auto Body","Product 29","1831 Beverly Place #9D, AK"
Shop2,476,"Arthur M. Feildberg Galleries","Product 27","1752 Clinton Ave., CO"
Shop2,720,"Brand Y Creative Services","Product 44","10 Marquette Rd., DE"
Shop2,861,"Trapezoid Studios","Product 37","3150 Skokie Valley Rd., KS"
Shop2,641,"Foy Aviation","Product 4","1679 McCraren, MA"
Shop2,1,"Yale Remins Temp Agency","Product 25","2922 Twin Oaks Drive, TX"
Shop2,235,"Parties Galore Golf Course","Product 21","629 Kincaid Ave., CT"
Shop2,774,"janice Mann Accounting Service","Product 26","965 Marion Place Apt. 65C, NH"
Shop2,464,"American Deli Workers Union","Product 37","4522 N. Greenview Apt. 1B, AZ"
Shop2,75,"Doerner's Awnings and Canopies","Product 10","1795 Lake Cook Rd., AR"
Shop2,90,"Peterson Roberts Carpentry","Product 22","2224 Sherman Rd., GA"
Shop2,190,"Johnson, Erico & Co CPA's","Product 44",
Shop2,780,"Quad City Cleaning","Product 30","2600 Winsor Mall, OR"
Shop2,685,"Funnyface Amusement Games","Product 12","600 Central Ave, MT"
Shop2,20,"Park District Of America","Product 46","456 Groverland Ave., ME"
Shop2,668,"Rythmics Ltd.","Product 43","1839 McCraren Rd., IL"
Shop2,266,"Futoons Cartoons Emporium","Product 43","632 Roger Williams, NV"
Shop2,174,"Glassman & Stone","Product 13","669 Kikaid, SD"
Shop2,747,"Cradle the Call","Product 38","42 Valley Rd., PA"
Shop2,814,"Childress Child Day Care","Product 37","367Bluebird Terr., WV"
Shop2,90,"Facelift Kitchen and Bath","Product 33","1233 Arbor Rd., AK"
Shop2,473,"Yale Remins Temp Agency","Product 26","2922 Twin Oaks Drive, TX"
Shop2,405,"Glenn Oaks Office Supplies","Product 2","1831 Beverly Place #9D, NH"
Shop2,247,"Childress Child Day Care","Product 47","367Bluebird Terr., WV"
Shop2,746,"Deer Lake Inn","Product 9","3901 Chester Ave. Apt. 3C, WY"
Shop2,516,"Yale Remins Temp Agency","Product 38","2922 Twin Oaks Drive, TX"
Shop2,950,"Got It All Electronics Supply","Product 37","550 Sheridan, NV"
Shop2,271,"Toggle & Myerson Ltd","Product 28","581 Hill St. Apt. 234, WY"
Shop2,369,"Mergenthaler Inc.","Product 43","1859 Green Bay Rd., VT"
Shop2,387,"New Dehli Auto Exchange","Product 3","618 Sheriden rd., KY"
Shop2,316,"Yale Remins Temp Agency","Product 21","2922 Twin Oaks Drive, TX"
Shop2,463,"Metro Appliance Service","Product 16","1245 Eastwood, CA"
Shop2,610,"Schmidt Denists","Product 14","245 Oakridge Ave., VT"
Shop2,479,"Hibbard Road Suppliers","Product 20","1575 Oakwood Ave., WI"
Shop2,110,"Doerner's Awnings and Canopies","Product 45","1795 Lake Cook Rd., AR"
Shop2,903,"Nyman Interior Design","Product 13","115 Judson Rd., OR"
Shop2,592,"Pete's Auto Repair","Product 16","1550 Ridge Rd., TN"
Shop2,886,"Elle Hypnosis and Therapy Cent","Product 14","1450 Harding Ave., LA"
Shop2,674,"Air Mexico","Product 50","2505 Allison ct., NJ"
Shop2,768,"BBQ Smith's Tex Mex","Product 7","1155 Ridgewood Drive, FL"
Shop2,273,"Mail Boxes Et. Al.","Product 3","2112 Ravine Drive, WY"
Shop2,119,"Darcy Frame and Matting Servic","Product 15","12 Broadview Lane, TX"
Shop2,102,"Masterlands Cleaning","Product 42","433 Burton Ave., DE"
Shop2,201,"George Lee Antiques","Product 31","244 Briar Ln, CT"
Shop2,32,"Schmidt Denists","Product 41","245 Oakridge Ave., VT"
Shop2,396,"Tub's Furniture Store","Product 39","788 Tennyson Ave., MI"
Shop2,711,"Brand Y Creative Services","Product 6","10 Marquette Rd., DE"
Shop2,874,"Elm Place Business Supplies","Product 23","1839 McCraren Rd., CO"
Shop2,379,"Terrinni & Son Auto and Truck","Product 29","899 Harvard Ct, TX"
Shop2,348,"Bako Delicatessen","Product 27","618 Sheriden rd., UT"
Shop2,549,"Nirabi Auto Service","Product 14","14836 W. River Oaks Dr., AR"
Shop2,116,"Brand Y Creative Services","Product 47","10 Marquette Rd., DE"
Shop2,580,"Peterson Roberts Carpentry","Product 28","2224 Sherman Rd., GA"
Shop2,933,"Kermit the Pet Shop","Product 46","1077 Court Ave., MN"
Shop2,973,"Pivot Point College","Product 18","1077 Court Ave., DC"
Shop2,324,"New Dehli Auto Exchange","Product 46","618 Sheriden rd., KY"
Shop2,611,"Shaggy's Grooming Services","Product 41","334 Lynn Terrace, OR"
Shop2,811,"Eva Galler Galleries Inc.","Product 38","505 N. Frances St., NH"
Shop2,695,"Bill's Dive Shop","Product 21","1954 First St., AZ"
Shop2,372,"Shaggy's Grooming Services","Product 2","334 Lynn Terrace, OR"
Shop2,313,"Metro Appliance Service","Product 18","1245 Eastwood, CA"
Shop2,158,"Childress Child Day Care","Product 16","367Bluebird Terr., WV"
Shop2,545,"American Deli Workers Union","Product 18","4522 N. Greenview Apt. 1B, AZ"
Shop2,971,"Schmidt Denists","Product 23","245 Oakridge Ave., VT"
Shop2,111,"Glenwood Credit Union","Product 2","3385 University Ave., HI"
Shop2,196,"Masterlands Cleaning","Product 27","433 Burton Ave., DE"
Shop2,157,"Glenwood Credit Union","Product 22","3385 University Ave., HI"
Shop2,207,"Metro Appliance Service","Product 33","1245 Eastwood, CA"
Shop2,933,"Cutter Lawn Mower Repair","Product 10","965 Marion Place Apt. 65C, MT"
Shop2,652,"Brand Y Creative Services","Product 45","10 Marquette Rd., DE"
Shop2,581,"BBQ Smith's Tex Mex","Product 30","1155 Ridgewood Drive, FL"
Shop2,875,"Tub's Furniture Store","Product 34","788 Tennyson Ave., MI"
Shop2,783,"Glassman & Stone","Product 15","669 Kikaid, SD"
Shop2,330,"janice Mann Accounting Service","Product 7","965 Marion Place Apt. 65C, NH"
Shop2,999,"New Dehli Auto Exchange","Product 27","618 Sheriden rd., KY"
Shop2,947,"Griffith Paving and Sealcoatin","Product 42","3344 Beachwood Ln., TX"
Shop2,613,"Shaggy's Grooming Services","Product 34","334 Lynn Terrace, OR"
Shop2,873,"Garfield Appliance Service","Product 19","1535 Knollwood Drive, GA"
Shop2,537,"Shaggy's Grooming Services","Product 29","334 Lynn Terrace, OR"
Shop2,263,"Yale Remins Temp Agency","Product 33","2922 Twin Oaks Drive, TX"
Shop2,271,"Childress Child Day Care","Product 12","367Bluebird Terr., WV"
Shop2,905,"Glenn Oaks Office Supplies","Product 32","1831 Beverly Place #9D, NH"
Shop2,444,"Glenn Oaks Office Supplies","Product 16","1831 Beverly Place #9D, NH"
Shop2,739,"Crosstracks Car Wash","Product 21","3901 Chester Ave. Apt. 3C, NY"
Shop2,500,"Caranisco Homes","Product 19","244 Briar Ln, ND"
Shop2,420,"Parkway Auto Body","Product 39","1831 Beverly Place #9D, AK"
Shop2,590,"Yale Remins Temp Agency","Product 34","2922 Twin Oaks Drive, TX"
Shop2,309,"Got It All Electronics Supply","Product 10","550 Sheridan, NV"
Shop2,758,"Bill's Dive Shop","Product 41","1954 First St., AZ"
Shop2,79,"Bako Delicatessen","Product 4","618 Sheriden rd., UT"
Shop2,932,"Deer Lake Inn","Product 19","3901 Chester Ave. Apt. 3C, WY"
Shop2,316,"Peterson Roberts Carpentry","Product 12","2224 Sherman Rd., GA"
Shop2,278,"Moveit Motercycle Service","Product 34","1831 Beverly Place #9D, NY"
Shop2,472,"Gordon & Son Brockerage Ltd.","Product 32","1912 Old Briar Lane #2, KY"
Shop2,903,"Park District Of America","Product 33","456 Groverland Ave., ME"
Shop2,567,"New Dehli Auto Exchange","Product 18","618 Sheriden rd., KY"
Shop2,765,"Childress Child Day Care","Product 6","367Bluebird Terr., WV"
Shop2,545,"Parkway Auto Body","Product 11","1831 Beverly Place #9D, AK"
Shop2,952,"Gourmet the Frog","Product 34","970 Vilas Circle, CA"
Shop2,21,"Elle Hypnosis and Therapy Cent","Product 29","1450 Harding Ave., LA"
Shop2,714,"Childress Child Day Care","Product 29","367Bluebird Terr., WV"
Shop2,304,"Smith & Wesson Militia","Product 49","1270 Linden Ave., IN"
Shop2,245,"Bee Line Publishing","Product 6","3344 Beachwood Ln., AK"
Shop2,693,"Cutter Lawn Mower Repair","Product 38","965 Marion Place Apt. 65C, MT"
Shop2,20,"Resnick DDS","Product 14","917 Fairview Ave.  Apt. 982, GA"
Shop2,445,"Tub's Furniture Store","Product 46","788 Tennyson Ave., MI"
Shop2,414,"Hibbard Road Suppliers","Product 43","1575 Oakwood Ave., WI"
Shop2,819,"Caranisco Homes","Product 46","244 Briar Ln, ND"
Shop2,503,"Hi-Land Art & Frame","Product 20","135 Lakewood place, CT"
Shop2,672,"Acturial Enterprises Ltd.","Product 20","3901 Chester Ave. Apt. 3C, FL"
Shop2,34,"Nitelites Party Rental","Product 38","1799 Rosemary Way, MN"
Shop2,336,"Pete's Auto Repair","Product 14","1550 Ridge Rd., TN"
Shop2,415,"Nitelites Party Rental","Product 16","1799 Rosemary Way, MN"
Shop2,452,"Arthur M. Feildberg Galleries","Product 33","1752 Clinton Ave., CO"
Shop2,755,"North West Gas Co.","Product 34","3148 cottonwood Ct., AK"
Shop2,864,"Truck-X Muffler Repair","Product 16","465 Stratford Rd., CA"
Shop2,731,"Lennox Air Pollution Control","Product 22","600 Central Ave, ND"
Shop2,878,"Resnick DDS","Product 9","917 Fairview Ave.  Apt. 982, GA"
